city_ascii,lat,lng,country,iso3,population
La Riviera,38.5683,-121.3544,United States,USA,10693.0
Kavaratti,10.5626,72.6369,India,IND,10688.0
Jacinto City,29.7663,-95.241,United States,USA,10661.0
Timberlane,29.8781,-90.0303,United States,USA,10655.0
Ewo,-0.8796,14.82,Congo (Brazzaville),COG,10650.0
Lansdowne,39.9408,-75.276,United States,USA,10646.0
West Perrine,25.6061,-80.3639,United States,USA,10634.0
Del Aire,33.9168,-118.3693,United States,USA,10614.0
Valparaiso,22.7704,-103.57,Mexico,MEX,10545.0
East Whittier,33.9244,-117.9887,United States,USA,10540.0
Coral Hills,38.8709,-76.9234,United States,USA,10512.0
Cacheu,12.269,-16.165,Guinea-Bissau,GNB,10490.0
Filadelfia,-22.34,-60.03,Paraguay,PRY,10470.0
Bound Brook,40.5676,-74.5383,United States,USA,10468.0
Ntcheu,-14.8167,34.6333,Malawi,MWI,10445.0
West Haverstraw,41.2063,-73.9883,United States,USA,10388.0
Greenville,5.0111,-9.0388,Liberia,LBR,10374.0
Canatlan,24.52,-104.78,Mexico,MEX,10342.0
Orange Cove,36.6211,-119.3188,United States,USA,10339.0
Anadyr',64.737,177.475,Russia,RUS,10332.0
Inwood,40.6218,-73.7507,United States,USA,10304.0
Great Neck,40.8029,-73.7332,United States,USA,10303.0
Sukhothai,17.0119,99.7515,Thailand,THA,10276.0
Ventnor City,39.3457,-74.486,United States,USA,10239.0
Puerto Carreno,6.185,-67.493,Colombia,COL,10216.0
Maili,21.4134,-158.1702,United States,USA,10190.0
Capitola,36.9772,-121.9539,United States,USA,10180.0
Birao,10.2837,22.7833,Central African Republic,CAF,10178.0
Ondjiva,-17.0696,15.73,Angola,AGO,10169.0
Watervliet,42.7243,-73.7068,United States,USA,10131.0
Greymouth,-42.4716,171.2231,New Zealand,NZL,10100.0
Tarin Kot,32.6333,65.8667,Afghanistan,AFG,10000.0
New Hyde Park,40.7324,-73.6857,United States,USA,9953.0
Lincoln Village,39.9532,-83.1314,United States,USA,9899.0
Catio,11.2167,-15.1667,Guinea-Bissau,GNB,9898.0
Ayutla de los Libres,16.9004,-99.22,Mexico,MEX,9897.0
Bocas del Toro,9.3354,-82.2475,Panama,PAN,9883.0
East Rockaway,40.6432,-73.6672,United States,USA,9863.0
Maywood,40.9025,-74.0634,United States,USA,9860.0
Pajaros,18.3609,-66.2184,Puerto Rico,PRI,9858.0
North Kensington,39.0392,-77.0723,United States,USA,9856.0
Keansburg,40.4469,-74.1316,United States,USA,9806.0
Marina del Rey,33.9765,-118.4486,United States,USA,9691.0
Tshabong,-26.0095,22.4,Botswana,BWA,9679.0
Phangnga,8.451,98.534,Thailand,THA,9676.0
Lake Stickney,47.8709,-122.2596,United States,USA,9667.0
Fort William,56.8165,-5.1121,United Kingdom,GBR,9652.0
Djambala,-2.5396,14.75,Congo (Brazzaville),COG,9651.0
Trujillo,15.9104,-85.96,Honduras,HND,9646.0
Sabana Grande,18.0821,-66.9673,Puerto Rico,PRI,9639.0
Bristol,40.1028,-74.853,United States,USA,9631.0
Brookdale,40.8348,-74.1798,United States,USA,9575.0
Charter Oak,34.1025,-117.8564,United States,USA,9481.0
Bladensburg,38.9424,-76.9263,United States,USA,9450.0
Woodlyn,39.8774,-75.3445,United States,USA,9439.0
Sarnen,46.899,8.243,Switzerland,CHE,9410.0
Brentwood,40.3734,-79.9757,United States,USA,9398.0
Kundiawa,-6.023,144.96,Papua New Guinea,PNG,9383.0
Derby,39.8401,-104.9171,United States,USA,9365.0
Weyburn,49.6666,-103.85,Canada,CAN,9362.0
San Pedro de Ycuamandiyu,-24.09,-57.08,Paraguay,PRY,9360.0
Aiea,21.3865,-157.9232,United States,USA,9332.0
Ahumada,30.6104,-106.51,Mexico,MEX,9326.0
Leisure World,39.1023,-77.0691,United States,USA,9322.0
Westgate,26.6994,-80.0989,United States,USA,9300.0
Leonia,40.8638,-73.9899,United States,USA,9262.0
Kasane,-17.8096,25.15,Botswana,BWA,9250.0
Plainedge,40.724,-73.477,United States,USA,9227.0
Halacho,20.48,-90.08,Mexico,MEX,9165.0
Porto Nacional,-10.7,-48.4199,Brazil,BRA,9129.0
Mae Hong Son,19.301,97.969,Thailand,THA,9109.0
Farmingdale,40.7328,-73.4465,United States,USA,9094.0
Inirida,3.854,-67.9061,Colombia,COL,9065.0
Stony Brook University,40.9099,-73.1213,United States,USA,9059.0
Ciudad Tula,23.0004,-99.72,Mexico,MEX,9054.0
Novo Airao,-2.6208,-60.9438,Brazil,BRA,9049.0
Wood-Ridge,40.8507,-74.0878,United States,USA,9018.0
Baabda,33.8333,35.5333,Lebanon,LBN,9000.0
Boulder Hill,41.7112,-88.3353,United States,USA,8973.0
South San Gabriel,34.0489,-118.0962,United States,USA,8964.0
Sinop,-11.85,-55.46,Brazil,BRA,8961.0
Cuencame de Ceniceros,24.8704,-103.7,Mexico,MEX,8876.0
South Amboy,40.4852,-74.2831,United States,USA,8857.0
Midway City,33.7451,-117.9849,United States,USA,8819.0
Mokhotlong,-29.291,29.078,Lesotho,LSO,8809.0
Collingdale,39.9151,-75.2776,United States,USA,8791.0
Nueva Ocotepeque,14.437,-89.182,Honduras,HND,8780.0
Saynshand,44.8666,110.15,Mongolia,MNG,8776.0
Tocantinopolis,-6.3196,-47.42,Brazil,BRA,8750.0
Swissvale,40.4207,-79.8859,United States,USA,8746.0
West Athens,33.9235,-118.3033,United States,USA,8746.0
Audubon,39.8906,-75.0722,United States,USA,8733.0
Corozal,18.398,-88.388,Belize,BLZ,8724.0
Aibonito,18.1398,-66.2659,Puerto Rico,PRI,8716.0
Altdorf,46.879,8.638,Switzerland,CHE,8678.0
Gadabay,40.5656,45.8161,Azerbaijan,AZE,8657.0
Luba,3.45,8.55,Equatorial Guinea,GNQ,8655.0
Malverne,40.6746,-73.6721,United States,USA,8613.0
Folsom,39.8924,-75.3286,United States,USA,8577.0
Bogota,40.8751,-74.0293,United States,USA,8567.0
Harwood Heights,41.9663,-87.8057,United States,USA,8505.0
Kirkwall,58.967,-2.95,United Kingdom,GBR,8500.0
Seven Corners,38.8658,-77.1445,United States,USA,8498.0
Greenbriar,38.8717,-77.397,United States,USA,8473.0
Haledon,40.9363,-74.1887,United States,USA,8463.0
Evinayong,1.45,10.5667,Equatorial Guinea,GNQ,8462.0
New Square,41.141,-74.0294,United States,USA,8451.0
Katakwi,1.8911,33.9661,Uganda,UGA,8400.0
Aleg,17.058,-13.909,Mauritania,MRT,8388.0
Dormont,40.3941,-80.0377,United States,USA,8377.0
Four Corners,39.0236,-77.0102,United States,USA,8361.0
Brokopondo,5.0404,-55.02,Suriname,SUR,8340.0
Garden City Park,40.7436,-73.6639,United States,USA,8332.0
North Bay Village,25.8487,-80.1535,United States,USA,8317.0
Cheviot,39.1578,-84.6138,United States,USA,8292.0
Temple Hills,38.8106,-76.9495,United States,USA,8278.0
Yeghegnadzor,39.7611,45.3333,Armenia,ARM,8200.0
Bellevue,40.4945,-80.055,United States,USA,8159.0
Mount Rainier,38.9423,-76.9645,United States,USA,8147.0
N'dalatando,-9.2995,14.91,Angola,AGO,8144.0
West Miami,25.7578,-80.2969,United States,USA,8120.0
Maplewood,38.6121,-90.324,United States,USA,8115.0
Ewa Villages,21.3418,-158.039,United States,USA,8087.0
Caldwell,40.839,-74.2776,United States,USA,8085.0
Sabana Seca,18.4273,-66.1809,Puerto Rico,PRI,8061.0
Uliastay,47.75,96.8167,Mongolia,MNG,8056.0
Conshohocken,40.0772,-75.3035,United States,USA,8053.0
Rio Bravo,27.3648,-99.482,United States,USA,8012.0
San Lorenzo,18.1894,-65.9674,Puerto Rico,PRI,7984.0
Riverside,40.0358,-74.9564,United States,USA,7969.0
Broadview Park,26.0979,-80.2088,United States,USA,7963.0
Illizi,26.4834,8.4666,Algeria,DZA,7957.0
Sen Monorom,12.45,107.2,Cambodia,KHM,7944.0
August,37.9796,-121.2625,United States,USA,7942.0
Gracias,14.5833,-88.5833,Honduras,HND,7909.0
Port Maria,18.377,-76.9,Jamaica,JAM,7906.0
San Juan Bautista,-26.68,-57.15,Paraguay,PRY,7882.0
Wilson,40.6844,-75.2407,United States,USA,7819.0
Fanwood,40.6417,-74.3857,United States,USA,7808.0
Falmouth,18.4796,-77.656,Jamaica,JAM,7779.0
Grandview Heights,39.9793,-83.0409,United States,USA,7778.0
Calumet Park,41.665,-87.6578,United States,USA,7757.0
Punta Gorda,16.1003,-88.81,Belize,BLZ,7748.0
Luquillo,18.3735,-65.7218,Puerto Rico,PRI,7742.0
Gurabo,18.2529,-65.9786,Puerto Rico,PRI,7715.0
Glen Ridge,40.8041,-74.2043,United States,USA,7704.0
Hillcrest,41.1298,-74.035,United States,USA,7697.0
Castillos,-34.1696,-53.83,Uruguay,URY,7686.0
Glenside,40.1032,-75.1517,United States,USA,7684.0
Bentiu,9.2333,29.8333,South Sudan,SSD,7653.0
Holtville,32.8129,-115.3779,United States,USA,7637.0
Roatan,16.33,-86.519,Honduras,HND,7514.0
Park City,42.3522,-87.8915,United States,USA,7513.0
Montpelier,44.2658,-72.5717,United States,USA,7484.0
Stans,46.95,8.3833,Switzerland,CHE,7475.0
Waikele,21.4025,-158.0058,United States,USA,7446.0
Alondra Park,33.8885,-118.335,United States,USA,7441.0
Hatboro,40.1775,-75.1054,United States,USA,7436.0
Dunellen,40.5903,-74.4656,United States,USA,7407.0
Mahmud-e Raqi,35.0167,69.3333,Afghanistan,AFG,7407.0
Guadalupe,34.9608,-120.5735,United States,USA,7370.0
Williston Park,40.7587,-73.6465,United States,USA,7360.0
Juncos,18.2264,-65.9163,Puerto Rico,PRI,7353.0
Baldwin Harbor,40.6296,-73.6025,United States,USA,7335.0
Goranboy,40.6103,46.7897,Azerbaijan,AZE,7333.0
Boyes Hot Springs,38.3126,-122.4888,United States,USA,7332.0
Twin Rivers,40.263,-74.4917,United States,USA,7286.0
East Franklin,40.4933,-74.4711,United States,USA,7233.0
Soro,55.433,11.5667,Denmark,DNK,7167.0
Glenolden,39.8996,-75.292,United States,USA,7161.0
Orland Hills,41.5905,-87.8413,United States,USA,7152.0
Nyack,41.0919,-73.9143,United States,USA,7040.0
Ridley Park,39.8785,-75.3251,United States,USA,7040.0
West Samoset,27.4703,-82.5552,United States,USA,7034.0
Great Neck Plaza,40.7869,-73.7261,United States,USA,7025.0
Pelham,40.9117,-73.8075,United States,USA,7016.0
Souderton,40.311,-75.3223,United States,USA,7008.0
South Monrovia Island,34.1234,-117.9958,United States,USA,6989.0
Las Piedras,18.1785,-65.8708,Puerto Rico,PRI,6988.0
Lascano,-33.6696,-54.2,Uruguay,URY,6976.0
San Isidro,18.3919,-65.8853,Puerto Rico,PRI,6958.0
South Valley Stream,40.6557,-73.7186,United States,USA,6924.0
Nakasongola,1.3089,32.4564,Uganda,UGA,6921.0
Yabucoa,18.0469,-65.8792,Puerto Rico,PRI,6878.0
Oguz,41.0708,47.4583,Azerbaijan,AZE,6876.0
Forest Glen,39.0191,-77.0445,United States,USA,6804.0
Rosario,-2.94,-44.26,Brazil,BRA,6798.0
Farim,12.493,-15.227,Guinea-Bissau,GNB,6792.0
Lakeview,40.6775,-73.6493,United States,USA,6756.0
Cedarhurst,40.6252,-73.7278,United States,USA,6730.0
Magugpo Poblacion,7.3821,125.8017,Philippines,PHL,6726.0
Notre Dame,41.7012,-86.2379,United States,USA,6720.0
Manorhaven,40.8399,-73.7127,United States,USA,6718.0
Clifton Heights,39.9301,-75.2958,United States,USA,6702.0
Castroville,36.765,-121.7535,United States,USA,6689.0
Tuckahoe,40.953,-73.823,United States,USA,6657.0
Folcroft,39.8891,-75.277,United States,USA,6614.0
West View,40.5182,-80.0333,United States,USA,6602.0
Lerwick,60.15,-1.15,United Kingdom,GBR,6594.0
Cankuzo,-3.1667,30.5167,Burundi,BDI,6585.0
Mongomo,1.6337,11.3166,Equatorial Guinea,GNQ,6560.0
Bronxville,40.9394,-73.8263,United States,USA,6547.0
Lauderdale-by-the-Sea,26.199,-80.0972,United States,USA,6544.0
Guadalupe,33.3664,-111.9633,United States,USA,6525.0
Ambler,40.1565,-75.2215,United States,USA,6521.0
Prospect Park,39.8858,-75.3074,United States,USA,6491.0
Contra Costa Centre,37.9261,-122.0539,United States,USA,6440.0
Pleasure Point,36.9618,-121.9715,United States,USA,6381.0
San Carlos,10.5504,123.38,Philippines,PHL,6353.0
Ban Houayxay,20.2775,100.4128,Laos,LAO,6347.0
Ghanzi,-21.6996,21.64,Botswana,BWA,6306.0
Kingston Estates,39.9188,-74.9898,United States,USA,6305.0
Lucea,18.443,-78.179,Jamaica,JAM,6289.0
Hewlett,40.6422,-73.6942,United States,USA,6268.0
Diekirch,49.8833,6.1667,Luxembourg,LUX,6242.0
Binghamton University,42.0893,-75.9684,United States,USA,6240.0
Saranap,37.8878,-122.0761,United States,USA,6235.0
Glenarden,38.9293,-76.8576,United States,USA,6210.0
Kennett Square,39.8438,-75.7113,United States,USA,6174.0
Larchmont,40.9258,-73.7529,United States,USA,6157.0
Gizo,-8.0996,156.835,Solomon Islands,SLB,6154.0
Siteki,-26.455,31.952,Swaziland,SWZ,6152.0
Iqaluit,63.7505,-68.5002,Canada,CAN,6124.0
Naples Manor,26.0892,-81.7254,United States,USA,6121.0
Cameron Park,25.9705,-97.4775,United States,USA,6116.0
Kirundo,-2.5847,30.0972,Burundi,BDI,6083.0
Fruitridge Pocket,38.5326,-121.4558,United States,USA,6074.0
Jamesburg,40.3494,-74.44,United States,USA,6068.0
Puerto Real,18.0763,-67.1861,Puerto Rico,PRI,6067.0
Elsmere,39.7385,-75.5946,United States,USA,6045.0
Santa Isabel,17.9687,-66.4049,Puerto Rico,PRI,6042.0
Puerto Baquerizo Moreno,-0.9,-89.6,Ecuador,ECU,6030.0
District Heights,38.8588,-76.8885,United States,USA,6022.0
Bay Harbor Islands,25.8878,-80.1335,United States,USA,6006.0
Phongsali,21.6833,102.1,Laos,LAO,6000.0
Prospect Park,40.938,-74.1736,United States,USA,5964.0
Campanilla,18.4229,-66.2382,Puerto Rico,PRI,5953.0
McKees Rocks,40.4688,-80.063,United States,USA,5950.0
Arroyo,17.9706,-66.0609,Puerto Rico,PRI,5940.0
Monaghan,54.25,-6.9667,Ireland,IRL,5937.0
Mitu,1.1983,-70.1736,Colombia,COL,5917.0
Norwood,39.8864,-75.2964,United States,USA,5895.0
Meadow Lake,54.1301,-108.4347,Canada,CAN,5882.0
Cutler,36.5263,-119.2883,United States,USA,5850.0
Surfside,25.8787,-80.125,United States,USA,5841.0
Mayflower Village,34.1159,-118.0096,United States,USA,5828.0
Plymouth,41.2404,-75.9505,United States,USA,5809.0
Lorengau,-2.032,147.28,Papua New Guinea,PNG,5806.0
New Brighton,40.7355,-80.3091,United States,USA,5785.0
Bellevue,39.1011,-84.4776,United States,USA,5772.0
Ceiba,18.265,-65.6487,Puerto Rico,PRI,5764.0
Penn Wynne,39.9867,-75.2715,United States,USA,5720.0
Roseland,38.4178,-122.7298,United States,USA,5717.0
Lewisburg,40.9642,-76.8901,United States,USA,5712.0
Sharon Hill,39.9075,-75.2678,United States,USA,5704.0
Naval Academy,38.9859,-76.488,United States,USA,5693.0
Belmar,40.1798,-74.0255,United States,USA,5682.0
Glarus,47.05,9.0667,Switzerland,CHE,5681.0
Deer Park,39.2036,-84.3975,United States,USA,5679.0
Rochelle Park,40.9069,-74.0791,United States,USA,5677.0
Mount Carmel,40.7959,-76.412,United States,USA,5650.0
Appenzell,47.3333,9.4167,Switzerland,CHE,5649.0
Kerema,-7.927,145.838,Papua New Guinea,PNG,5646.0
Anasco,18.286,-67.1411,Puerto Rico,PRI,5645.0
South Tucson,32.1955,-110.9692,United States,USA,5643.0
Palm Springs North,25.9351,-80.3339,United States,USA,5624.0
Paradise Hills,35.1982,-106.7024,United States,USA,5576.0
Kensington,37.9084,-122.2805,United States,USA,5573.0
Twin Lakes,36.9646,-121.9896,United States,USA,5570.0
Shaw Heights,39.8566,-105.039,United States,USA,5534.0
Salavan,15.716,106.427,Laos,LAO,5521.0
Caazapa,-26.2,-56.38,Paraguay,PRY,5504.0
Waipio Acres,21.4689,-158.0173,United States,USA,5432.0
Bret Harte,37.6021,-121.0045,United States,USA,5367.0
Media,39.9198,-75.3888,United States,USA,5362.0
Kaser,41.1213,-74.0685,United States,USA,5343.0
Penuelas,18.0595,-66.7207,Puerto Rico,PRI,5338.0
Highwood,42.206,-87.8129,United States,USA,5325.0
La Esperanza,14.333,-88.1667,Honduras,HND,5318.0
Edgewater,39.7507,-105.0626,United States,USA,5308.0
South Highpoint,27.9087,-82.7162,United States,USA,5303.0
Albertson,40.7715,-73.6482,United States,USA,5294.0
Shillington,40.3029,-75.967,United States,USA,5288.0
White City,40.5666,-111.8636,United States,USA,5270.0
Sisimiut,66.95,-53.6666,Greenland,GRL,5227.0
Turtle Creek,40.4085,-79.8214,United States,USA,5211.0
Kibale,0.8,31.0667,Uganda,UGA,5200.0
Kalangala,-0.3089,32.225,Uganda,UGA,5200.0
Tara Hills,37.9939,-122.3188,United States,USA,5160.0
Glendale,39.7036,-104.9352,United States,USA,5158.0
Vadso,70.0966,29.7657,Norway,NOR,5139.0
Mechanicville,42.9037,-73.6895,United States,USA,5130.0
Mattawa,46.7364,-119.9019,United States,USA,5122.0
South Pasadena,27.7526,-82.7394,United States,USA,5118.0
Teyateyaneng,-29.153,27.753,Lesotho,LSO,5115.0
Hartsdale,41.0153,-73.8036,United States,USA,5114.0
Broadmoor,37.6914,-122.4811,United States,USA,5112.0
Kenneth City,27.8155,-82.7162,United States,USA,5093.0
Salinas,17.9779,-66.2961,Puerto Rico,PRI,5081.0
Friendship Heights Village,38.9633,-77.09,United States,USA,5051.0
Santa Barbara,18.3951,-65.9176,Puerto Rico,PRI,5007.0
Wangdue Phodrang,27.4333,89.9167,Bhutan,BTN,5000.0
Punakha,27.6333,89.8333,Bhutan,BTN,5000.0
Nieuw Amsterdam,5.91,-55.07,Suriname,SUR,4935.0
Ros Comain,53.6333,-8.1833,Ireland,IRL,4860.0
Opuwo,-18.0596,13.82,Namibia,NAM,4857.0
Puerto Lempira,15.262,-83.7716,Honduras,HND,4856.0
Klaksvik,62.2375,-6.539,Faroe Islands,FRO,4664.0
Aqtau,43.6232,51.2365,Kazakhstan,KAZ,4479.0
Ilulissat,69.2167,-51.1,Greenland,GRL,4413.0
Al Qunaytirah,33.1257,35.8236,Syria,SYR,4318.0
Attapu,14.808,106.839,Laos,LAO,4297.0
Black River,18.031,-77.852,Jamaica,JAM,4229.0
Bensonville,6.4333,-10.6,Liberia,LBR,4089.0
Xinguara,-7.1006,-49.948,Brazil,BRA,4047.0
Grevenmacher,49.7,6.3333,Luxembourg,LUX,3958.0
Wabag,-5.49,143.718,Papua New Guinea,PNG,3958.0
Esperanza,27.58,-109.93,Mexico,MEX,3836.0
Janjanbureh,13.551,-14.767,"Gambia, The",GMB,3584.0
Kaberamaido,1.7389,33.1594,Uganda,UGA,3400.0
Bol,13.459,14.7147,Chad,TCD,3303.0
Hartford,43.621,-96.9424,United States,USA,3237.0
Louang Namtha,20.95,101.4167,Laos,LAO,3225.0
Qaqortoq,60.7289,-46.0364,Greenland,GRL,3224.0
Groningen,5.797,-55.481,Suriname,SUR,3216.0
Qal`ah-ye Now,34.983,63.1333,Afghanistan,AFG,2997.0
Mandalgovi,45.75,106.266,Mongolia,MNG,2984.0
Mabaruma,8.2,-59.78,Guyana,GUY,2972.0
Kerewan,13.494,-16.095,"Gambia, The",GMB,2751.0
Barclayville,4.8,-8.1667,Liberia,LBR,2733.0
Cestos City,5.465,-9.578,Liberia,LBR,2578.0
Garoowe,8.4,48.5,Somalia,SOM,2568.0
Fuerte Olimpo,-21.0696,-57.9,Paraguay,PRY,2475.0
Yuscaran,13.944,-86.851,Honduras,HND,2371.0
Onverwacht,5.6,-55.2,Suriname,SUR,2105.0
Dover,40.0033,-76.8484,United States,USA,1991.0
Marka,1.7766,44.8533,Somalia,SOM,1958.0
La Palma,8.3982,-78.1402,Panama,PAN,1845.0
Al Bayda',32.7604,21.62,Libya,LBY,1794.0
Totness,5.8904,-56.32,Suriname,SUR,1685.0
Xuddur,4.1833,43.8667,Somalia,SOM,1639.0
Chiradzulu,-15.7,35.1833,Malawi,MWI,1580.0
Geita,-2.8662,32.1666,Tanzania,TZA,1536.0
Bu'aale,1.0833,42.5833,Somalia,SOM,1490.0
Aioun,16.6666,-9.6167,Mauritania,MRT,1423.0
Machinga,-14.9667,35.5167,Malawi,MWI,1418.0
Kaabong,3.5204,34.12,Uganda,UGA,1137.0
Fulin,29.35,102.7167,China,CHN,1049.0
Soroti,1.7104,33.6,Uganda,UGA,1038.0
Lata,-10.738,165.8567,Solomon Islands,SLB,553.0
Selibaby,15.167,-12.1833,Mauritania,MRT,460.0
Fada,17.1847,21.5902,Chad,TCD,448.0
Dhuusamarreeb,5.742,46.508,Somalia,SOM,447.0
Moroto,2.5403,34.64,Uganda,UGA,371.0
Akjoujt,19.747,-14.391,Mauritania,MRT,370.0
Lethem,3.39,-59.8,Guyana,GUY,352.0
Waitangi,-44.0263,-176.3696,New Zealand,NZL,300.0
Kenge,-4.8296,16.8999,Congo (Kinshasa),COD,241.0
Gingoog,8.8304,125.13,Philippines,PHL,218.0
Gaigirgordub,9.5417,-78.972,Panama,PAN,10.0
Antipolo,14.5886,121.1757,Philippines,PHL,
Navotas,14.6477,120.9591,Philippines,PHL,
Mandaluyong City,14.5832,121.0409,Philippines,PHL,
Mandaue City,10.3237,123.9436,Philippines,PHL,
Pasig City,14.5604,121.0812,Philippines,PHL,
Un'goofaaru,5.6681,73.0302,Maldives,MDV,
Banqiao,25.0143,121.4672,Taiwan,TWN,
Caloocan City,14.6492,120.9826,Philippines,PHL,
San Juan,14.6,121.0333,Philippines,PHL,
Valenzuela,14.6936,120.9656,Philippines,PHL,
City of Paranaque,14.4978,120.9907,Philippines,PHL,
Lucena,13.9348,121.6127,Philippines,PHL,
Masbate,12.3687,123.6225,Philippines,PHL,
Hackney,51.55,-0.05,United Kingdom,GBR,
Tandag,9.0783,126.1986,Philippines,PHL,
Camden Town,51.5457,-0.1403,United Kingdom,GBR,
Islington,51.5333,-0.1,United Kingdom,GBR,
Kensington,51.5047,-0.1998,United Kingdom,GBR,
Malabon,14.6691,120.972,Philippines,PHL,
Naifaru,5.4442,73.3662,Maldives,MDV,
Hammersmith,51.5,-0.2333,United Kingdom,GBR,
East Ham,51.5333,0.05,United Kingdom,GBR,
Oroquieta,8.4859,123.8048,Philippines,PHL,
Camberwell,51.4736,-0.0916,United Kingdom,GBR,
Walthamstow,51.6,-0.0333,United Kingdom,GBR,
Da Nang,16.0748,108.224,Vietnam,VNM,
Catarman,12.4989,124.6377,Philippines,PHL,
City of Westminster,51.5,-0.1167,United Kingdom,GBR,
Lambeth,51.5,-0.1167,United Kingdom,GBR,
Catford,51.45,-0.0167,United Kingdom,GBR,
Hove,50.8333,-0.1833,United Kingdom,GBR,
La Trinidad,16.4556,120.5903,Philippines,PHL,
Marawi City,8.0034,124.2839,Philippines,PHL,
Taguig City,14.5289,121.0723,Philippines,PHL,
Northampton,52.25,-0.8833,United Kingdom,GBR,
Sliema,35.9125,14.5019,Malta,MLT,
Lapu-Lapu City,10.3103,123.9494,Philippines,PHL,
Ealing,51.4888,-0.3048,United Kingdom,GBR,
Ikeja,6.5965,3.3421,Nigeria,NGA,
Poplar,51.5,-0.0167,United Kingdom,GBR,
Balanga,14.6761,120.5361,Philippines,PHL,
Santiago,16.6881,121.5472,Philippines,PHL,
Dumaguete City,9.307,123.3074,Philippines,PHL,
Marikina City,14.6414,121.1118,Philippines,PHL,
Santo Domingo Este,18.4885,-69.8571,Dominican Republic,DOM,
Sorsogon,12.9708,124.0053,Philippines,PHL,
Kalibo,11.7086,122.3648,Philippines,PHL,
Ilford,51.5597,0.0708,United Kingdom,GBR,
Wandsworth,51.45,-0.2,United Kingdom,GBR,
Kidapawan,7.0083,125.0894,Philippines,PHL,
Fgura,35.8703,14.5133,Malta,MLT,
Birkirkara,35.8972,14.4611,Malta,MLT,
Wood Green,51.6,-0.1167,United Kingdom,GBR,
Hamrun,35.8847,14.4844,Malta,MLT,
Koboko,3.4136,30.9599,Uganda,UGA,
Enfield,51.6667,-0.0667,United Kingdom,GBR,
Arafat,18.0583,-15.9621,Mauritania,MRT,
San Jose,10.745,121.9415,Philippines,PHL,
Darlington,54.5333,-1.5667,United Kingdom,GBR,
Daet,14.1122,122.9553,Philippines,PHL,
Virac,13.5848,124.2374,Philippines,PHL,
Senglea,35.8875,14.5169,Malta,MLT,
Mahibadhoo,3.7571,72.9689,Maldives,MDV,
South Shields,54.9878,-1.4214,United Kingdom,GBR,
Rochester,51.3833,0.5167,United Kingdom,GBR,
Eydhafushi,5.1038,73.0699,Maldives,MDV,
Bac Ninh,21.1861,106.0763,Vietnam,VNM,
Maidstone,51.2667,0.5167,United Kingdom,GBR,
Bayombong,16.4812,121.1497,Philippines,PHL,
Tarxien,35.8658,14.515,Malta,MLT,
Jolo,6.0522,121.0022,Philippines,PHL,
Bongao,5.0292,119.7731,Philippines,PHL,
Piran,45.5278,13.5706,Slovenia,SVN,
Morden,51.3982,-0.1984,United Kingdom,GBR,
Barnsley,53.55,-1.4833,United Kingdom,GBR,
Ben Arous,36.7545,10.2217,Tunisia,TUN,
Floriana,35.8958,14.5083,Malta,MLT,
Grays,51.4833,0.3333,United Kingdom,GBR,
Imsida,35.8925,14.4828,Malta,MLT,
Wembley,51.55,-0.2833,United Kingdom,GBR,
Weston-super-Mare,51.3458,-2.9678,United Kingdom,GBR,
Tevragh Zeina,18.0989,-15.9885,Mauritania,MRT,
Santa Venera,35.8908,14.4742,Malta,MLT,
Saitama,35.9,139.65,Japan,JPN,
Ashton-under-Lyne,53.5,-2.1,United Kingdom,GBR,
